0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.086671446409229191e-02,1.105799356607167772e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.470666727944384355e-01
1.010796780602566114e-01,2.061230592900587522e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.205406002388978770e-01
5.433469580412786382e-02,1.068417489745928928e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.595451864908866701e-01
1.293592946331036664e-01,-1.058671484708511579e-01,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.179212309719442686e-01
1.293592946331036664e-01,-1.058671484708511579e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.179212309719442686e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293592946331036664e-01,-1.058671484708511579e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.179212309719442686e-01
