0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.209402285669665289e-02,-9.996827306253140699e-02,1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-4.209402285669665289e-02,-9.996827306253140699e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-4.209402285669665289e-02,-9.996827306253140699e-02,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-4.209402285669665289e-02,-9.996827306253140699e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-7.036531053770482547e-02,1.183619642162339475e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.554511222146409244e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.209402285669665289e-02,-9.996827306253140699e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-4.209402285669665289e-02,-9.996827306253140699e-02,7.000000000000000666e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.598214195344896282e-02
-7.036531053770482547e-02,1.183619642162339475e-01,1.200000000000000094e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.554511222146409244e-01
